timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1646098929728,2,Create Basket Items,200,OK,Thread-Gruppe 1-10,text,true,,1208,258,1,1,http://localhost:8080/basket/82dea645-1eaf-4b53-aa17-0e5b84ba9f64/data/item/e05d668b-ef91-48b8-847b-862faa75d3a6,2,0,0
1646098929730,3,Create Basket Items,200,OK,Thread-Gruppe 1-10,text,true,,2154,258,1,1,http://localhost:8080/basket/82dea645-1eaf-4b53-aa17-0e5b84ba9f64/data/item/d2516d48-fc64-47d4-92b3-c9d60afcef13,3,0,0
1646098929733,2,Create Basket Items,200,OK,Thread-Gruppe 1-10,text,true,,3104,258,1,1,http://localhost:8080/basket/82dea645-1eaf-4b53-aa17-0e5b84ba9f64/data/item/791fbdc8-9c4a-4373-85de-15062256dc6f,2,0,0
1646098929735,4,Set Checkout Data,200,OK,Thread-Gruppe 1-10,text,true,,1291,992,1,1,http://localhost:8080/basket/82dea645-1eaf-4b53-aa17-0e5b84ba9f64/checkout,4,0,0
1646098929739,1,View Basket,200,OK,Thread-Gruppe 1-10,text,true,,4766,194,1,1,http://localhost:8080/aggregate/82dea645-1eaf-4b53-aa17-0e5b84ba9f64,1,0,0
1646098929740,1,View Basket,200,OK,Thread-Gruppe 1-10,text,true,,4785,194,1,1,http://localhost:8080/aggregate/82dea645-1eaf-4b53-aa17-0e5b84ba9f64,1,0,0
1646098929741,2,Add Payment,200,OK,Thread-Gruppe 1-10,text,true,,947,338,1,1,http://localhost:8080/basket/82dea645-1eaf-4b53-aa17-0e5b84ba9f64/payment,2,0,0
1646098929743,2,Initialize Payment,200,OK,Thread-Gruppe 1-10,text,true,,3962,230,1,1,http://localhost:8080/basket/82dea645-1eaf-4b53-aa17-0e5b84ba9f64/payment/initialize,2,0,0
1646098929745,1,Execute Payment,200,OK,Thread-Gruppe 1-10,text,true,,4024,227,1,1,http://localhost:8080/basket/82dea645-1eaf-4b53-aa17-0e5b84ba9f64/payment/execute,1,0,0
1646098929728,18,Transaction Controller,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread-Gruppe 1-10,,true,,26500,3152,1,1,null,18,0,0
1646098929746,1,Create Basket,201,Created,Thread-Gruppe 1-10,text,true,,259,203,1,1,http://localhost:8080/basket,1,0,0
1646098929747,2,Create Basket Items,200,OK,Thread-Gruppe 1-10,text,true,,1209,258,1,1,http://localhost:8080/basket/a163f345-6f11-4d24-9870-137547b39886/data/item/6d055e5c-8917-4423-b0b5-7b20a3839a9d,2,0,0
1646098929749,2,Create Basket Items,200,OK,Thread-Gruppe 1-10,text,true,,2157,258,1,1,http://localhost:8080/basket/a163f345-6f11-4d24-9870-137547b39886/data/item/aa5736e4-f4f2-4642-a592-1eadd5f3df69,2,0,0
1646098929752,2,Create Basket Items,200,OK,Thread-Gruppe 1-10,text,true,,3097,258,1,1,http://localhost:8080/basket/a163f345-6f11-4d24-9870-137547b39886/data/item/b43d4ee4-8407-40e5-8651-fce45a7ff8eb,2,0,0
1646098929754,4,Set Checkout Data,200,OK,Thread-Gruppe 1-10,text,true,,1291,992,1,1,http://localhost:8080/basket/a163f345-6f11-4d24-9870-137547b39886/checkout,4,0,0
1646098929758,1,View Basket,200,OK,Thread-Gruppe 1-10,text,true,,4773,194,1,1,http://localhost:8080/aggregate/a163f345-6f11-4d24-9870-137547b39886,1,0,0
1646098929759,1,View Basket,200,OK,Thread-Gruppe 1-10,text,true,,4759,194,1,1,http://localhost:8080/aggregate/a163f345-6f11-4d24-9870-137547b39886,1,0,0
1646098929760,1,Add Payment,200,OK,Thread-Gruppe 1-10,text,true,,953,338,1,1,http://localhost:8080/basket/a163f345-6f11-4d24-9870-137547b39886/payment,1,0,0
